run,pair,open_date,close_date,is_short,leverage,stake_amount,max_stake_amount,open_rate,close_rate,amount,profit_abs,profit_ratio,fee_open,fee_close,funding_fees,initial_stop_loss_ratio,trade_duration,exit_reason,is_open,entry_orders
xau-volatility-1h-session_early_base,XAU/USDT:USDT,2026-07-08 09:00:00+00:00,2026-07-10 00:00:00+00:00,True,1.0,2497.884,2497.884,4061.6,4127.3,0.615,-43.77929604,-0.0175388300714164,0.0007,0.0007,0.15152541415694795,-0.02,2340,force_exit,False,1
xau-volatility-1h-session_late_base,XAU/USDT:USDT,2026-07-13 15:00:00+00:00,2026-07-14 12:30:00+00:00,True,1.0,2473.9605,2473.9605,4022.7,4103.1,0.615,-52.13627667,-0.021088775519390805,0.0007,0.0007,0.8078802311254536,-0.02,1290,stop_loss,False,1
xau-volatility-1h-session_late_base,XAU/USDT:USDT,2026-07-14 15:00:00+00:00,2026-07-16 12:40:00+00:00,False,1.0,2461.9994,2461.9994,4089.7,4008.0,0.602,-54.50435345,-0.022122762130257333,0.0007,0.0007,-1.9085826661171192,-0.02,2740,stop_loss,False,1
xau-volatility-1h-session_late_base,XAU/USDT:USDT,2026-08-05 15:00:00+00:00,2026-08-07 15:00:00+00:00,False,1.0,2445.12,2445.12,4245.0,4339.5,0.576,50.9707296,0.020831319136675,0.0007,0.0007,0.0,-0.02,2880,research_timeout_48h,False,1
xau-volatility-1h-session_late_base,XAU/USDT:USDT,2026-08-19 15:00:00+00:00,2026-08-21 15:00:00+00:00,False,1.0,2459.5336,2459.5336,4488.2,4592.6,0.548,53.72780512,0.021829432199919837,0.0007,0.0007,0.0,-0.02,2880,research_timeout_48h,False,1
xau-volatility-1h-session_late_base,XAU/USDT:USDT,2026-09-01 09:00:00+00:00,2026-09-03 09:00:00+00:00,True,1.0,2473.683,2473.683,4378.2,4440.0,0.565,-34.28824973,-0.01387092376744412,0.0007,0.0007,4.11634836527889,-0.02,2880,research_timeout_48h,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-03-18 15:00:00+00:00,2026-03-23 12:00:00+00:00,True,2.0,2493.3767,2493.3767,4846.2,4377.8,1.029,475.35314328,0.19077988639522322,0.0007,0.0007,0.0,-1.0,7020,exit_signal,False,2
xau-volatility-original_early_base,XAU/USDT:USDT,2026-03-23 12:00:00+00:00,2026-03-30 00:00:00+00:00,False,2.0,1249.8619,1249.8619,4377.8,4451.8,0.571,38.72480888,0.03096159701777215,0.0007,0.0007,0.0,-1.0,9360,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-03-30 00:00:00+00:00,2026-04-08 00:00:00+00:00,True,2.0,1248.7299,1248.7299,4451.8,4810.9,0.561,-205.09256229,-0.16435598094460183,0.0007,0.0007,0.0,-1.0,12960,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-04-08 00:00:00+00:00,2026-04-21 15:00:00+00:00,False,2.0,2494.4286,2494.4286,4834.2,4732.9,1.032,-111.415647,-0.04463455502497774,0.0007,0.0007,0.0,-1.0,19620,exit_signal,False,2
xau-volatility-original_early_base,XAU/USDT:USDT,2026-04-21 15:00:00+00:00,2026-04-27 03:00:00+00:00,True,2.0,2498.5383,2498.5383,4705.3,4712.7,1.062,-14.8121748,-0.005932488841739903,0.0007,0.0007,0.0,-1.0,7920,exit_signal,False,2
xau-volatility-original_early_base,XAU/USDT:USDT,2026-04-27 03:00:00+00:00,2026-04-28 06:00:00+00:00,False,2.0,1248.8655,1248.8655,4712.7,4633.2,0.53,-45.6023289,-0.03648946151469514,0.0007,0.0007,0.0,-1.0,1620,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-04-28 06:00:00+00:00,2026-05-11 15:00:00+00:00,True,2.0,2495.4657,2495.4657,4599.9,4728.6,1.085,-146.68462368,-0.05882163591444661,0.0007,0.0007,0.0,-1.0,19260,exit_signal,False,2
xau-volatility-original_early_base,XAU/USDT:USDT,2026-05-11 15:00:00+00:00,2026-05-15 06:00:00+00:00,False,2.0,1248.3504,1248.3504,4728.6,4564.6,0.528,-90.02676672,-0.07206613789329831,0.0007,0.0007,0.0,-1.0,5220,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-05-15 06:00:00+00:00,2026-05-25 00:00:00+00:00,True,2.0,1248.4181,1248.4181,4564.6,4571.4,0.547,-7.2177744,-0.005785586079909356,0.0007,0.0007,0.0,-1.0,14040,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-05-25 00:00:00+00:00,2026-05-27 12:00:00+00:00,False,2.0,1247.9922,1247.9922,4571.4,4439.7,0.546,-75.35224242,-0.060336541163540154,0.0007,0.0007,0.0,-1.0,3600,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-05-27 12:00:00+00:00,2026-05-28 15:00:00+00:00,True,2.0,1249.77555,1249.77555,4439.7,4472.7,0.563,-22.09137684,-0.017688657484254112,0.0007,0.0007,0.0,-1.0,1620,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-05-28 15:00:00+00:00,2026-06-01 15:00:00+00:00,False,2.0,1247.8833,1247.8833,4472.7,4466.2,0.558,-7.11853434,-0.005700496874670794,0.0007,0.0007,0.0,-1.0,5760,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-06-01 15:00:00+00:00,2026-06-15 00:00:00+00:00,True,2.0,2495.4629,2495.4629,4420.7,4296.5,1.129,136.14043967,0.05459340017970747,0.0007,0.0007,2.85231167616166,-1.0,19260,exit_signal,False,2
xau-volatility-original_early_base,XAU/USDT:USDT,2026-06-15 00:00:00+00:00,2026-06-17 21:00:00+00:00,False,2.0,1248.13325,1248.13325,4296.5,4261.3,0.581,-23.93165726,-0.019160547816691242,0.0007,0.0007,0.0,-1.0,4140,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-06-17 21:00:00+00:00,2026-06-22 03:00:00+00:00,True,2.0,1248.5609,1248.5609,4261.3,4193.4,0.586,38.13125728,0.03056155919787353,0.0007,0.0007,1.809975219392275,-1.0,6120,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-06-22 03:00:00+00:00,2026-06-30 03:00:00+00:00,False,2.0,1249.6332,1249.6332,4193.4,3971.6,0.596,-139.96623245,-0.11192750370489842,0.0007,0.0007,-4.366994451943949,-1.0,11520,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-06-30 03:00:00+00:00,2026-07-01 12:00:00+00:00,True,2.0,1249.0682,1249.0682,3971.6,4035.2,0.629,-42.08058936,-0.033713184281278265,0.0007,0.0007,1.4492046784281798,-1.0,1980,exit_signal,False,1
xau-volatility-original_early_base,XAU/USDT:USDT,2026-07-01 12:00:00+00:00,2026-07-08 09:00:00+00:00,False,2.0,2495.8219,2495.8219,4064.9,4061.6,1.228,-11.86481111,-0.0047505439197859664,0.0007,0.0007,-0.8803090938192,-1.0,9900,exit_signal,False,2
xau-volatility-original_early_base,XAU/USDT:USDT,2026-07-08 09:00:00+00:00,2026-07-10 00:00:00+00:00,True,2.0,1248.942,1248.942,4061.6,4127.3,0.615,-43.77929604,-0.0350776601428328,0.0007,0.0007,0.15152541415694795,-1.0,2340,force_exit,False,1
xau-volatility-original_late_base,XAU/USDT:USDT,2026-07-13 00:00:00+00:00,2026-07-14 15:00:00+00:00,True,2.0,2498.23785,2498.23785,4055.6,4089.7,1.232,-47.20573146,-0.018908847537888886,0.0007,0.0007,1.8534588148104212,-1.0,2340,exit_signal,False,2
xau-volatility-original_late_base,XAU/USDT:USDT,2026-07-14 15:00:00+00:00,2026-07-28 03:00:00+00:00,False,2.0,2497.95935,2497.95935,4058.4,4048.5,1.231,-27.92708886,-0.01117214080064964,0.0007,0.0007,-8.72615331859954,-1.0,19440,exit_signal,False,2
xau-volatility-original_late_base,XAU/USDT:USDT,2026-07-28 03:00:00+00:00,2026-07-29 18:00:00+00:00,True,2.0,1248.96225,1248.96225,4048.5,4052.0,0.617,-4.9685396,-0.003980920971798633,0.0007,0.0007,0.6895663484486656,-1.0,2340,exit_signal,False,1
xau-volatility-original_late_base,XAU/USDT:USDT,2026-07-29 18:00:00+00:00,2026-08-25 03:00:00+00:00,False,2.0,2494.62805,2494.62805,4092.9,4632.6,1.219,652.04262287,0.26119585735892853,0.0007,0.0007,1.6047997202998086,-1.0,37980,exit_signal,False,2
xau-volatility-original_late_base,XAU/USDT:USDT,2026-08-25 03:00:00+00:00,2026-09-08 00:00:00+00:00,True,2.0,2495.2188,2495.2188,4553.3,4427.4,1.096,151.82722052,0.06088988028697735,0.0007,0.0007,20.710028115410417,-1.0,19980,force_exit,False,2
